-0.204073	0.331346	0.921175	0.000000	-0.401914	0.829660	-0.387466	0.000000	-0.892648	-0.449304	-0.036139	0.000000	0.358398	1.063315	-0.049872	1.000000	
-0.188699	0.326877	0.926037	0.000000	-0.282067	0.885202	-0.369940	0.000000	-0.940655	-0.331011	-0.074835	0.000000	0.343279	1.002498	-0.055642	1.000000	
-0.116047	0.327133	0.937826	0.000000	-0.242976	0.906167	-0.346156	0.000000	-0.963066	-0.268039	-0.025673	0.000000	0.326769	0.970091	-0.092596	1.000000	
0.057074	0.350121	0.934964	0.000000	-0.275275	0.905708	-0.322362	0.000000	-0.959670	-0.238974	0.148072	0.000000	0.317707	0.964160	-0.162228	1.000000	
0.198628	0.365086	0.909538	0.000000	-0.483556	0.843715	-0.233064	0.000000	-0.852479	-0.393520	0.344125	0.000000	0.341518	1.042903	-0.243337	1.000000	
0.024002	0.314337	0.949008	0.000000	-0.600866	0.763220	-0.237602	0.000000	-0.798989	-0.564524	0.207193	0.000000	0.364570	1.110798	-0.208920	1.000000	
-0.868202	0.251811	0.427571	0.000000	-0.443455	-0.007106	-0.896269	0.000000	-0.222652	-0.967750	0.117836	0.000000	0.121997	1.561054	0.128396	1.000000	
-0.876884	0.275681	0.393795	0.000000	-0.396206	0.049395	-0.916832	0.000000	-0.272204	-0.959979	0.065913	0.000000	0.118786	1.535809	0.148816	1.000000	
-0.880496	0.288702	0.376002	0.000000	-0.360893	0.106070	-0.926556	0.000000	-0.307381	-0.951525	0.010796	0.000000	0.113184	1.508069	0.166493	1.000000	
-0.716463	0.490222	0.496350	0.000000	-0.536297	0.068000	-0.841286	0.000000	-0.446168	-0.868941	0.214185	0.000000	0.185910	1.486185	0.075901	1.000000	
-0.760934	0.449169	0.468217	0.000000	-0.486727	0.082017	-0.869696	0.000000	-0.429042	-0.889674	0.156213	0.000000	0.176555	1.487129	0.099161	1.000000	
-0.817313	0.402045	0.412747	0.000000	-0.407298	0.103567	-0.907404	0.000000	-0.407564	-0.909744	0.079106	0.000000	0.144663	1.489110	0.131337	1.000000	
-0.883614	0.326436	0.335659	0.000000	-0.314714	0.116713	-0.941984	0.000000	-0.346673	-0.937986	-0.000395	0.000000	0.103590	1.493019	0.167469	1.000000	
-0.940417	0.255304	0.224579	0.000000	-0.192404	0.145017	-0.970542	0.000000	-0.280351	-0.955924	-0.087255	0.000000	0.058950	1.493759	0.206282	1.000000	
-0.874084	0.301304	0.381041	0.000000	-0.352279	0.146930	-0.924289	0.000000	-0.334478	-0.942140	-0.022286	0.000000	0.111716	1.476983	0.159530	1.000000	
-0.828205	0.389194	0.403242	0.000000	-0.383154	0.131871	-0.914223	0.000000	-0.408986	-0.911668	0.039905	0.000000	0.135926	1.462086	0.141146	1.000000	
-0.714760	0.534932	0.450517	0.000000	-0.399082	0.217036	-0.890859	0.000000	-0.574327	-0.816543	0.058353	0.000000	0.162314	1.387615	0.118611	1.000000	
-0.841610	0.451512	0.296362	0.000000	-0.157783	0.319243	-0.934446	0.000000	-0.516524	-0.833199	-0.197437	0.000000	0.093056	1.353017	0.186853	1.000000	
-0.875020	0.413549	0.251628	0.000000	-0.139876	0.281632	-0.949272	0.000000	-0.463438	-0.865829	-0.188588	0.000000	0.081740	1.378199	0.196496	1.000000	
-0.902448	0.378213	0.206258	0.000000	-0.140196	0.194880	-0.970756	0.000000	-0.407348	-0.904973	-0.122846	0.000000	0.084443	1.426335	0.193423	1.000000	
-0.779973	0.491907	0.386870	0.000000	-0.391094	0.099466	-0.914960	0.000000	-0.488556	-0.864947	0.114801	0.000000	0.124648	1.441351	0.122987	1.000000	
-0.689954	0.580962	0.431794	0.000000	-0.374681	0.223757	-0.899749	0.000000	-0.619337	-0.782570	0.063294	0.000000	0.141564	1.378458	0.119067	1.000000	
-0.729258	0.545124	0.413549	0.000000	-0.304769	0.282348	-0.909613	0.000000	-0.612616	-0.789379	-0.039767	0.000000	0.121445	1.359632	0.145204	1.000000	
-0.796967	0.504268	0.332502	0.000000	-0.202418	0.295680	-0.933595	0.000000	-0.569097	-0.811349	-0.133574	0.000000	0.097390	1.357548	0.174314	1.000000	
